SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
51-4071	Criticality	70.85	12860	Production	32680	2	Foundry Mold and Coremakers	2	1
51-4071	Environmental conditions	70.133333333	12860	Production	32680	0	Foundry Mold and Coremakers	2	1
51-4071	Job hazards and work attire	57.175	12860	Production	32680	0	Foundry Mold and Coremakers	2	1
51-4071	Job interactions and responsibility for others	66.4	12860	Production	32680	2	Foundry Mold and Coremakers	2	1
51-4071	Routine vs challenging	66.4	12860	Production	32680	2	Foundry Mold and Coremakers	2	1
51-4071	Work setting	47.114285714	12860	Production	32680	2	Foundry Mold and Coremakers	2	1
51-4072	Body positioning	53.177777778	135550	Production	29340	2	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Communications	45.733333333	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Competition and pace and scheduling	66.266666667	135550	Production	29340	1	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Conflictual contact	34.666666667	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Criticality	62.55	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Environmental conditions	56.833333333	135550	Production	29340	2	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Job hazards and work attire	45.65	135550	Production	29340	2	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Job interactions and responsibility for others	51.52	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Routine vs challenging	65.75	135550	Production	29340	2	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Work setting	40.114285714	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Body positioning	62.466666667	105570	Production	33950	0	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Communications	51.4	105570	Production	33950	3	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Competition and pace and scheduling	73.266666667	105570	Production	33950	0	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Conflictual contact	35.8	105570	Production	33950	3	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Criticality	71.95	105570	Production	33950	2	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Environmental conditions	59.1	105570	Production	33950	1	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Job hazards and work attire	55.15	105570	Production	33950	1	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Job interactions and responsibility for others	68	105570	Production	33950	2	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Routine vs challenging	71.2	105570	Production	33950	1	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Work setting	48.4	105570	Production	33950	2	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4111	Body positioning	53.066666667	74510	Production	50290	1	Tool and Die Makers	3	1
51-4111	Communications	51.466666667	74510	Production	50290	3	Tool and Die Makers	3	1
51-4111	Competition and pace and scheduling	64.733333333	74510	Production	50290	0	Tool and Die Makers	3	1
51-4111	Conflictual contact	41.066666667	74510	Production	50290	3	Tool and Die Makers	3	1
51-4111	Criticality	73.55	74510	Production	50290	2	Tool and Die Makers	3	1
51-4111	Environmental conditions	48.9	74510	Production	50290	1	Tool and Die Makers	3	1
51-4111	Job hazards and work attire	46.525	74510	Production	50290	1	Tool and Die Makers	3	1
51-4111	Job interactions and responsibility for others	61.48	74510	Production	50290	3	Tool and Die Makers	3	1
51-4111	Routine vs challenging	69.6	74510	Production	50290	2	Tool and Die Makers	3	1
51-4111	Work setting	42.628571429	74510	Production	50290	2	Tool and Die Makers	3	1
51-4121	Body positioning	54.077777778	386240	Production	38150	1	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Communications	48.15	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Competition and pace and scheduling	61.633333333	386240	Production	38150	1	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Conflictual contact	36.666666667	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Criticality	65.175	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Environmental conditions	52.2	386240	Production	38150	1	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Job hazards and work attire	50.075	386240	Production	38150	1	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Job interactions and responsibility for others	61.26	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Routine vs challenging	62.525	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Work setting	43.671428571	386240	Production	38150	2	Welders, Cutters, Solderers, and Brazers	3	1
51-4122	Body positioning	58.066666667	53080	Production	36150	1	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Communications	47.233333333	53080	Production	36150	3	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Competition and pace and scheduling	69.866666667	53080	Production	36150	0	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Conflictual contact	37.866666667	53080	Production	36150	3	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Criticality	59.55	53080	Production	36150	3	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Environmental conditions	64.666666667	53080	Production	36150	1	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Job hazards and work attire	50.025	53080	Production	36150	1	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Job interactions and responsibility for others	53.44	53080	Production	36150	3	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Routine vs challenging	59.55	53080	Production	36150	3	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Work setting	43.828571429	53080	Production	36150	2	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4191	Body positioning	58.6	20570	Production	36600	1	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Communications	57.6	20570	Production	36600	2	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Competition and pace and scheduling	70.733333333	20570	Production	36600	0	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Conflictual contact	44.066666667	20570	Production	36600	2	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Criticality	72.65	20570	Production	36600	1	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Environmental conditions	64.666666667	20570	Production	36600	1	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Job hazards and work attire	56.875	20570	Production	36600	0	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Job interactions and responsibility for others	59.96	20570	Production	36600	3	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Routine vs challenging	65.05	20570	Production	36600	2	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Work setting	44.628571429	20570	Production	36600	2	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4192	Body positioning	60.822222222	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4192	Communications	57.3	10660	Production	44530	2	Layout Workers, Metal and Plastic	2	1
51-4192	Competition and pace and scheduling	63.533333333	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4192	Conflictual contact	52.266666667	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4192	Criticality	79.35	10660	Production	44530	0	Layout Workers, Metal and Plastic	2	1
51-4192	Environmental conditions	71.833333333	10660	Production	44530	0	Layout Workers, Metal and Plastic	2	1
51-4192	Job hazards and work attire	60.625	10660	Production	44530	0	Layout Workers, Metal and Plastic	2	1
51-4192	Job interactions and responsibility for others	72.28	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4192	Routine vs challenging	65.55	10660	Production	44530	2	Layout Workers, Metal and Plastic	2	1
51-4192	Work setting	60.4	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4193	Body positioning	57.666666667	35640	Production	30550	1	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Communications	47.7	35640	Production	30550	3	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Competition and pace and scheduling	65.333333333	35640	Production	30550	1	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Conflictual contact	40.8	35640	Production	30550	3	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Criticality	65.4	35640	Production	30550	3	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Environmental conditions	57.433333333	35640	Production	30550	2	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Job hazards and work attire	53.65	35640	Production	30550	1	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Job interactions and responsibility for others	66.16	35640	Production	30550	2	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Routine vs challenging	61.1	35640	Production	30550	3	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Work setting	42.742857143	35640	Production	30550	2	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4194	Body positioning	51.488888889	10220	Production	35550	2	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Communications	47.866666667	10220	Production	35550	3	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Competition and pace and scheduling	61	10220	Production	35550	2	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Conflictual contact	38.8	10220	Production	35550	3	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Criticality	67.65	10220	Production	35550	2	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Environmental conditions	58.5	10220	Production	35550	1	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Job hazards and work attire	51.4	10220	Production	35550	1	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Job interactions and responsibility for others	54.8	10220	Production	35550	3	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Routine vs challenging	64.15	10220	Production	35550	2	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Work setting	43.542857143	10220	Production	35550	2	Tool Grinders, Filers, and Sharpeners	2	1
51-5111	Body positioning	47.777777778	35330	Production	38270	2	Prepress Technicians and Workers	3	1
51-5111	Communications	68.6	35330	Production	38270	3	Prepress Technicians and Workers	3	1
51-5111	Competition and pace and scheduling	66.266666667	35330	Production	38270	0	Prepress Technicians and Workers	3	1
51-5111	Conflictual contact	48.533333333	35330	Production	38270	2	Prepress Technicians and Workers	3	1
51-5111	Criticality	76.15	35330	Production	38270	2	Prepress Technicians and Workers	3	1
51-5111	Environmental conditions	43.533333333	35330	Production	38270	2	Prepress Technicians and Workers	3	1
51-5111	Job hazards and work attire	28.85	35330	Production	38270	2	Prepress Technicians and Workers	3	1
51-5111	Job interactions and responsibility for others	52.72	35330	Production	38270	3	Prepress Technicians and Workers	3	1
51-5111	Routine vs challenging	78.45	35330	Production	38270	0	Prepress Technicians and Workers	3	1
51-5111	Work setting	39.228571429	35330	Production	38270	3	Prepress Technicians and Workers	3	1
51-5112	Body positioning	53.222222222	168330	Production	35240	1	Printing Press Operators	3	1
51-5112	Communications	58.6	168330	Production	35240	3	Printing Press Operators	3	1
51-5112	Competition and pace and scheduling	76.866666667	168330	Production	35240	0	Printing Press Operators	3	1
51-5112	Conflictual contact	44.666666667	168330	Production	35240	2	Printing Press Operators	3	1
51-5112	Criticality	81.8	168330	Production	35240	0	Printing Press Operators	3	1
51-5112	Environmental conditions	57.333333333	168330	Production	35240	1	Printing Press Operators	3	1
51-5112	Job hazards and work attire	50.65	168330	Production	35240	1	Printing Press Operators	3	1
51-5112	Job interactions and responsibility for others	65.48	168330	Production	35240	2	Printing Press Operators	3	1
51-5112	Routine vs challenging	75.3	168330	Production	35240	0	Printing Press Operators	3	1
51-5112	Work setting	41.085714286	168330	Production	35240	3	Printing Press Operators	3	1
51-5113	Body positioning	56.355555556	52380	Production	30260	2	Print Binding and Finishing Workers	2	1
51-5113	Communications	48.866666667	52380	Production	30260	3	Print Binding and Finishing Workers	2	1
51-5113	Competition and pace and scheduling	67.466666667	52380	Production	30260	1	Print Binding and Finishing Workers	2	1
51-5113	Conflictual contact	37.933333333	52380	Production	30260	3	Print Binding and Finishing Workers	2	1
