SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
49-9044	Information and data processing	58.261687189	40030	Installation, maintenance and repair	51390	2	Millwrights	3	1
49-9044	Information input	67.922386473	40030	Installation, maintenance and repair	51390	0	Millwrights	3	1
49-9044	Performing complex and technical activities	58.509349796	40030	Installation, maintenance and repair	51390	0	Millwrights	3	1
49-9044	Performing physical and manual work	80.187186566	40030	Installation, maintenance and repair	51390	0	Millwrights	3	1
49-9044	Reasoning and decision making	66.47235696	40030	Installation, maintenance and repair	51390	0	Millwrights	3	1
49-9045	Administering	33.776504995	1550	Installation, maintenance and repair	47060	1	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Communicating and interacting	35.571420033	1550	Installation, maintenance and repair	47060	3	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Coordinating, developing, managing, and advising	44.491525111	1550	Installation, maintenance and repair	47060	1	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Information and data processing	47.593705129	1550	Installation, maintenance and repair	47060	2	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Information input	54.652021227	1550	Installation, maintenance and repair	47060	2	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Performing complex and technical activities	37.006381804	1550	Installation, maintenance and repair	47060	2	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Performing physical and manual work	69.66039749	1550	Installation, maintenance and repair	47060	1	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Reasoning and decision making	52.394926825	1550	Installation, maintenance and repair	47060	2	Refractory Materials Repairers, Except Brickmasons	2	1
49-9051	Administering	46.536420052	115380	Installation, maintenance and repair	66450	1	Electrical Power-Line Installers and Repairers	3	1
49-9051	Communicating and interacting	68.775617817	115380	Installation, maintenance and repair	66450	0	Electrical Power-Line Installers and Repairers	3	1
49-9051	Coordinating, developing, managing, and advising	72.764885148	115380	Installation, maintenance and repair	66450	0	Electrical Power-Line Installers and Repairers	3	1
49-9051	Information and data processing	58.844781366	115380	Installation, maintenance and repair	66450	2	Electrical Power-Line Installers and Repairers	3	1
49-9051	Information input	69.830391767	115380	Installation, maintenance and repair	66450	0	Electrical Power-Line Installers and Repairers	3	1
49-9051	Performing complex and technical activities	63.357514862	115380	Installation, maintenance and repair	66450	0	Electrical Power-Line Installers and Repairers	3	1
49-9051	Performing physical and manual work	85.81694314	115380	Installation, maintenance and repair	66450	0	Electrical Power-Line Installers and Repairers	3	1
49-9051	Reasoning and decision making	67.450841742	115380	Installation, maintenance and repair	66450	0	Electrical Power-Line Installers and Repairers	3	1
49-9052	Administering	31.833094257	106360	Installation, maintenance and repair	52920	1	Telecommunications Line Installers and Repairers	2	1
49-9052	Communicating and interacting	56.384610436	106360	Installation, maintenance and repair	52920	0	Telecommunications Line Installers and Repairers	2	1
49-9052	Coordinating, developing, managing, and advising	45.811295063	106360	Installation, maintenance and repair	52920	1	Telecommunications Line Installers and Repairers	2	1
49-9052	Information and data processing	52.239308808	106360	Installation, maintenance and repair	52920	1	Telecommunications Line Installers and Repairers	2	1
49-9052	Information input	60.129040343	106360	Installation, maintenance and repair	52920	1	Telecommunications Line Installers and Repairers	2	1
49-9052	Performing complex and technical activities	51.392597772	106360	Installation, maintenance and repair	52920	0	Telecommunications Line Installers and Repairers	2	1
49-9052	Performing physical and manual work	69.634773977	106360	Installation, maintenance and repair	52920	1	Telecommunications Line Installers and Repairers	2	1
49-9052	Reasoning and decision making	58.286900542	106360	Installation, maintenance and repair	52920	0	Telecommunications Line Installers and Repairers	2	1
49-9061	Administering	30.085921728	3540	Installation, maintenance and repair	40620	3	Camera and Photographic Equipment Repairers	3	1
49-9061	Communicating and interacting	38.282052479	3540	Installation, maintenance and repair	40620	3	Camera and Photographic Equipment Repairers	3	1
49-9061	Coordinating, developing, managing, and advising	31.519951225	3540	Installation, maintenance and repair	40620	3	Camera and Photographic Equipment Repairers	3	1
49-9061	Information and data processing	42.549647025	3540	Installation, maintenance and repair	40620	3	Camera and Photographic Equipment Repairers	3	1
49-9061	Information input	53.647687678	3540	Installation, maintenance and repair	40620	3	Camera and Photographic Equipment Repairers	3	1
49-9061	Performing complex and technical activities	53.405301082	3540	Installation, maintenance and repair	40620	1	Camera and Photographic Equipment Repairers	3	1
49-9061	Performing physical and manual work	33.219493054	3540	Installation, maintenance and repair	40620	3	Camera and Photographic Equipment Repairers	3	1
49-9061	Reasoning and decision making	54.259803392	3540	Installation, maintenance and repair	40620	3	Camera and Photographic Equipment Repairers	3	1
49-9062	Administering	45.556309959	41060	Installation, maintenance and repair	46340	1	Medical Equipment Repairers	3	1
49-9062	Communicating and interacting	51.419011719	41060	Installation, maintenance and repair	46340	2	Medical Equipment Repairers	3	1
49-9062	Coordinating, developing, managing, and advising	50.678452624	41060	Installation, maintenance and repair	46340	1	Medical Equipment Repairers	3	1
49-9062	Information and data processing	67.378217552	41060	Installation, maintenance and repair	46340	0	Medical Equipment Repairers	3	1
49-9062	Information input	71.153816505	41060	Installation, maintenance and repair	46340	0	Medical Equipment Repairers	3	1
49-9062	Performing complex and technical activities	67.434017372	41060	Installation, maintenance and repair	46340	0	Medical Equipment Repairers	3	1
49-9062	Performing physical and manual work	54.024683201	41060	Installation, maintenance and repair	46340	1	Medical Equipment Repairers	3	1
49-9062	Reasoning and decision making	65.212980086	41060	Installation, maintenance and repair	46340	1	Medical Equipment Repairers	3	1
49-9063	Administering	44.232181094	7730	Installation, maintenance and repair	35660	1	Musical Instrument Repairers and Tuners	3	1
49-9063	Communicating and interacting	50.033767446	7730	Installation, maintenance and repair	35660	2	Musical Instrument Repairers and Tuners	3	1
49-9063	Coordinating, developing, managing, and advising	35.006448503	7730	Installation, maintenance and repair	35660	3	Musical Instrument Repairers and Tuners	3	1
49-9063	Information and data processing	46.94482648	7730	Installation, maintenance and repair	35660	3	Musical Instrument Repairers and Tuners	3	1
49-9063	Information input	57.043743092	7730	Installation, maintenance and repair	35660	2	Musical Instrument Repairers and Tuners	3	1
49-9063	Performing complex and technical activities	42.872742178	7730	Installation, maintenance and repair	35660	2	Musical Instrument Repairers and Tuners	3	1
49-9063	Performing physical and manual work	49.740159992	7730	Installation, maintenance and repair	35660	2	Musical Instrument Repairers and Tuners	3	1
49-9063	Reasoning and decision making	61.928107846	7730	Installation, maintenance and repair	35660	1	Musical Instrument Repairers and Tuners	3	1
49-9064	Administering	39.654773657	2200	Installation, maintenance and repair	34750	2	Watch Repairers	3	1
49-9064	Communicating and interacting	44.377165749	2200	Installation, maintenance and repair	34750	3	Watch Repairers	3	1
49-9064	Coordinating, developing, managing, and advising	29.819966069	2200	Installation, maintenance and repair	34750	3	Watch Repairers	3	1
49-9064	Information and data processing	43.216740607	2200	Installation, maintenance and repair	34750	3	Watch Repairers	3	1
49-9064	Information input	54.328366581	2200	Installation, maintenance and repair	34750	3	Watch Repairers	3	1
49-9064	Performing complex and technical activities	40.672605143	2200	Installation, maintenance and repair	34750	2	Watch Repairers	3	1
49-9064	Performing physical and manual work	49.788538418	2200	Installation, maintenance and repair	34750	2	Watch Repairers	3	1
49-9064	Reasoning and decision making	54.877635034	2200	Installation, maintenance and repair	34750	3	Watch Repairers	3	1
49-9071	Administering	30.073773771	1314560	Installation, maintenance and repair	36630	3	Maintenance and Repair Workers, General	3	1
49-9071	Communicating and interacting	41.273568748	1314560	Installation, maintenance and repair	36630	3	Maintenance and Repair Workers, General	3	1
49-9071	Coordinating, developing, managing, and advising	36.786935226	1314560	Installation, maintenance and repair	36630	3	Maintenance and Repair Workers, General	3	1
49-9071	Information and data processing	41.440343998	1314560	Installation, maintenance and repair	36630	3	Maintenance and Repair Workers, General	3	1
49-9071	Information input	54.153551947	1314560	Installation, maintenance and repair	36630	3	Maintenance and Repair Workers, General	3	1
49-9071	Performing complex and technical activities	46.080944542	1314560	Installation, maintenance and repair	36630	2	Maintenance and Repair Workers, General	3	1
49-9071	Performing physical and manual work	63.976801285	1314560	Installation, maintenance and repair	36630	0	Maintenance and Repair Workers, General	3	1
49-9071	Reasoning and decision making	45.648294416	1314560	Installation, maintenance and repair	36630	3	Maintenance and Repair Workers, General	3	1
49-9081	Administering	40.782281822	3950	Installation, maintenance and repair	51050	1	Wind Turbine Service Technicians	3	1
49-9081	Communicating and interacting	46.76181027	3950	Installation, maintenance and repair	51050	3	Wind Turbine Service Technicians	3	1
49-9081	Coordinating, developing, managing, and advising	52.395179579	3950	Installation, maintenance and repair	51050	1	Wind Turbine Service Technicians	3	1
49-9081	Information and data processing	57.073930806	3950	Installation, maintenance and repair	51050	2	Wind Turbine Service Technicians	3	1
49-9081	Information input	65.348204575	3950	Installation, maintenance and repair	51050	1	Wind Turbine Service Technicians	3	1
49-9081	Performing complex and technical activities	67.348941403	3950	Installation, maintenance and repair	51050	0	Wind Turbine Service Technicians	3	1
