SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
25-3011	Education and training	85.586879609	65110	Education, training, and library	50280	0	Adult Basic and Secondary Education and Literacy Teachers and Instructors	4	1
25-3011	Engineering and technology	20.052990489	65110	Education, training, and library	50280	3	Adult Basic and Secondary Education and Literacy Teachers and Instructors	4	1
25-3011	Health services	30.756092981	65110	Education, training, and library	50280	0	Adult Basic and Secondary Education and Literacy Teachers and Instructors	4	1
25-3011	Law and public safety	32.557913883	65110	Education, training, and library	50280	3	Adult Basic and Secondary Education and Literacy Teachers and Instructors	4	1
25-3011	Manufacturing, production, and transportation	12.055307529	65110	Education, training, and library	50280	3	Adult Basic and Secondary Education and Literacy Teachers and Instructors	4	1
25-3011	Mathematics and science	41.432950563	65110	Education, training, and library	50280	1	Adult Basic and Secondary Education and Literacy Teachers and Instructors	4	1
25-3021	Arts and humanities	34.534137462	217530	Education, training, and library	36680	0	Self-Enrichment Education Teachers	3	1
25-3021	Business and management	45.182665861	217530	Education, training, and library	36680	1	Self-Enrichment Education Teachers	3	1
25-3021	Communications	38.308842244	217530	Education, training, and library	36680	1	Self-Enrichment Education Teachers	3	1
25-3021	Education and training	80.826092828	217530	Education, training, and library	36680	0	Self-Enrichment Education Teachers	3	1
25-3021	Engineering and technology	19.099583408	217530	Education, training, and library	36680	3	Self-Enrichment Education Teachers	3	1
25-3021	Health services	24.50087592	217530	Education, training, and library	36680	1	Self-Enrichment Education Teachers	3	1
25-3021	Law and public safety	33.476435435	217530	Education, training, and library	36680	2	Self-Enrichment Education Teachers	3	1
25-3021	Manufacturing, production, and transportation	13.01145705	217530	Education, training, and library	36680	3	Self-Enrichment Education Teachers	3	1
25-3021	Mathematics and science	27.176251571	217530	Education, training, and library	36680	2	Self-Enrichment Education Teachers	3	1
25-3099	Arts and humanities	39.789084242	272920	Education, training, and library	40140	0	Teachers and Instructors, All Other	4	1
25-3099	Business and management	42.422073612	272920	Education, training, and library	40140	3	Teachers and Instructors, All Other	4	1
25-3099	Communications	29.313877815	272920	Education, training, and library	40140	3	Teachers and Instructors, All Other	4	1
25-3099	Education and training	72.748489426	272920	Education, training, and library	40140	0	Teachers and Instructors, All Other	4	1
25-3099	Engineering and technology	16.980785664	272920	Education, training, and library	40140	3	Teachers and Instructors, All Other	4	1
25-3099	Health services	26.157796441	272920	Education, training, and library	40140	1	Teachers and Instructors, All Other	4	1
25-3099	Law and public safety	31.372137129	272920	Education, training, and library	40140	3	Teachers and Instructors, All Other	4	1
25-3099	Manufacturing, production, and transportation	11.051825031	272920	Education, training, and library	40140	3	Teachers and Instructors, All Other	4	1
25-3099	Mathematics and science	48.52270087	272920	Education, training, and library	40140	0	Teachers and Instructors, All Other	4	1
25-4011	Arts and humanities	53.627985614	5460	Education, training, and library	50250	0	Archivists	5	1
25-4011	Business and management	51.508709021	5460	Education, training, and library	50250	1	Archivists	5	1
25-4011	Communications	38.412489478	5460	Education, training, and library	50250	1	Archivists	5	1
25-4011	Education and training	56.456556884	5460	Education, training, and library	50250	3	Archivists	5	1
25-4011	Engineering and technology	31.031293815	5460	Education, training, and library	50250	1	Archivists	5	1
25-4011	Health services	12.326107862	5460	Education, training, and library	50250	3	Archivists	5	1
25-4011	Law and public safety	49.296100121	5460	Education, training, and library	50250	0	Archivists	5	1
25-4011	Manufacturing, production, and transportation	18.303114404	5460	Education, training, and library	50250	2	Archivists	5	1
25-4011	Mathematics and science	32.189339349	5460	Education, training, and library	50250	3	Archivists	5	1
25-4012	Arts and humanities	62.880796105	11870	Education, training, and library	51520	0	Curators	5	1
25-4012	Business and management	54.956192827	11870	Education, training, and library	51520	0	Curators	5	1
25-4012	Communications	42.702660605	11870	Education, training, and library	51520	1	Curators	5	1
25-4012	Education and training	73.609783289	11870	Education, training, and library	51520	1	Curators	5	1
25-4012	Engineering and technology	34.001401959	11870	Education, training, and library	51520	1	Curators	5	1
25-4012	Health services	13.532273675	11870	Education, training, and library	51520	3	Curators	5	1
25-4012	Law and public safety	40.98385272	11870	Education, training, and library	51520	2	Curators	5	1
25-4012	Manufacturing, production, and transportation	18.299100493	11870	Education, training, and library	51520	2	Curators	5	1
25-4012	Mathematics and science	39.204552648	11870	Education, training, and library	51520	2	Curators	5	1
25-4013	Arts and humanities	53.977866978	10750	Education, training, and library	40340	0	Museum Technicians and Conservators	4	1
25-4013	Business and management	41.219750206	10750	Education, training, and library	40340	3	Museum Technicians and Conservators	4	1
25-4013	Communications	30.0487943	10750	Education, training, and library	40340	3	Museum Technicians and Conservators	4	1
25-4013	Education and training	42.641362764	10750	Education, training, and library	40340	3	Museum Technicians and Conservators	4	1
25-4013	Engineering and technology	50.664810754	10750	Education, training, and library	40340	1	Museum Technicians and Conservators	4	1
25-4013	Health services	9.3021331255	10750	Education, training, and library	40340	3	Museum Technicians and Conservators	4	1
25-4013	Law and public safety	37.231338861	10750	Education, training, and library	40340	2	Museum Technicians and Conservators	4	1
25-4013	Manufacturing, production, and transportation	30.539882316	10750	Education, training, and library	40340	1	Museum Technicians and Conservators	4	1
25-4013	Mathematics and science	40.073119237	10750	Education, training, and library	40340	1	Museum Technicians and Conservators	4	1
25-4021	Arts and humanities	47.568361841	131550	Education, training, and library	56880	0	Librarians	5	1
25-4021	Business and management	55.656468374	131550	Education, training, and library	56880	0	Librarians	5	1
25-4021	Communications	46.163862772	131550	Education, training, and library	56880	0	Librarians	5	1
25-4021	Education and training	73.578723268	131550	Education, training, and library	56880	1	Librarians	5	1
25-4021	Engineering and technology	32.67494855	131550	Education, training, and library	56880	1	Librarians	5	1
25-4021	Health services	24.592445844	131550	Education, training, and library	56880	2	Librarians	5	1
25-4021	Law and public safety	46.047673221	131550	Education, training, and library	56880	1	Librarians	5	1
25-4021	Manufacturing, production, and transportation	17.621901678	131550	Education, training, and library	56880	2	Librarians	5	1
25-4021	Mathematics and science	35.192448848	131550	Education, training, and library	56880	3	Librarians	5	1
25-4031	Arts and humanities	28.793914513	94170	Education, training, and library	32310	2	Library Technicians	4	1
25-4031	Business and management	41.220910532	94170	Education, training, and library	32310	3	Library Technicians	4	1
25-4031	Communications	29.667122948	94170	Education, training, and library	32310	3	Library Technicians	4	1
25-4031	Education and training	49.69880791	94170	Education, training, and library	32310	2	Library Technicians	4	1
25-4031	Engineering and technology	20.290875798	94170	Education, training, and library	32310	3	Library Technicians	4	1
25-4031	Health services	10.266168978	94170	Education, training, and library	32310	3	Library Technicians	4	1
25-4031	Law and public safety	33.516103477	94170	Education, training, and library	32310	3	Library Technicians	4	1
25-4031	Manufacturing, production, and transportation	16.160889439	94170	Education, training, and library	32310	3	Library Technicians	4	1
25-4031	Mathematics and science	18.490401448	94170	Education, training, and library	32310	3	Library Technicians	4	1
25-9011	Arts and humanities	39.191190495	10170	Education, training, and library	45890	0	Audio-Visual and Multimedia Collections Specialists	4	1
25-9011	Business and management	52.927672844	10170	Education, training, and library	45890	1	Audio-Visual and Multimedia Collections Specialists	4	1
25-9011	Communications	63.930575686	10170	Education, training, and library	45890	0	Audio-Visual and Multimedia Collections Specialists	4	1
25-9011	Education and training	70.01632408	10170	Education, training, and library	45890	0	Audio-Visual and Multimedia Collections Specialists	4	1
25-9011	Engineering and technology	49.863697688	10170	Education, training, and library	45890	1	Audio-Visual and Multimedia Collections Specialists	4	1
